philosophers,left_rate,replication,variant,deadlock,stop_time,events,meals,fairness
5,1.5,19,С арбитром,false,49.049207315558085,89,28,0.8711111111111111
5,1.5,20,Классическая,true,2.0606092357406154,8,1,0.2
5,1.5,20,С арбитром,false,49.983061831014176,95,30,0.9090909090909091
5,2.0,1,Классическая,true,0.42315156614345206,5,0,0.0
5,2.0,1,С арбитром,false,49.94024603651286,102,33,0.9766816143497757
5,2.0,2,Классическая,true,2.511576650615467,8,1,0.2
5,2.0,2,С арбитром,false,48.89540327259029,89,28,0.9679012345679012
5,2.0,3,Классическая,true,8.022302163845405,26,7,0.8909090909090909
5,2.0,3,С арбитром,false,49.54790768604454,112,36,0.7160220994475138
5,2.0,4,Классическая,true,0.9827256486381106,8,1,0.2
5,2.0,4,С арбитром,false,48.79604841232935,89,28,0.9116279069767442
5,2.0,5,Классическая,true,7.2110041686601996,23,6,0.72
5,2.0,5,С арбитром,false,49.483163119253135,92,29,0.9091891891891892
5,2.0,6,Классическая,true,1.6971972286799235,8,1,0.2
5,2.0,6,С арбитром,false,49.886307830909494,93,30,0.8823529411764706
5,2.0,7,Классическая,true,5.629129171014549,17,4,0.4
5,2.0,7,С арбитром,false,49.784386706602554,90,29,0.9191256830601093
5,2.0,8,Классическая,true,0.9067180304536647,8,1,0.2
5,2.0,8,С арбитром,false,48.6776590250116,106,34,0.8083916083916084
5,2.0,9,Классическая,true,4.185510974132734,8,1,0.2
5,2.0,9,С арбитром,false,48.55462967033559,70,22,0.8962962962962963
5,2.0,10,Классическая,true,1.4626503016300467,8,1,0.2
5,2.0,10,С арбитром,false,49.0026073397303,83,26,0.952112676056338
5,2.0,11,Классическая,true,0.7420044759402712,5,0,0.0
5,2.0,11,С арбитром,false,47.10373810088606,85,27,0.8836363636363637
5,2.0,12,Классическая,true,0.8615811464825373,5,0,0.0
5,2.0,12,С арбитром,false,46.762131693057526,73,23,0.9531531531531532
5,2.0,13,Классическая,true,3.865438672563135,20,5,0.7142857142857143
5,2.0,13,С арбитром,false,49.46435538852345,106,34,0.9553719008264463
5,2.0,14,Классическая,true,0.4832412112239779,5,0,0.0
5,2.0,14,С арбитром,false,46.99854886034598,85,27,0.8526315789473684
5,2.0,15,Классическая,true,1.042906995419488,8,1,0.2
5,2.0,15,С арбитром,false,47.33054903054617,95,30,0.967741935483871
5,2.0,16,Классическая,true,1.116295640021669,5,0,0.0
5,2.0,16,С арбитром,false,49.11943381474974,109,35,0.8974358974358975
5,2.0,17,Классическая,true,1.994382162684497,11,2,0.4
5,2.0,17,С арбитром,false,48.42900974638052,89,28,0.8909090909090909
5,2.0,18,Классическая,true,0.8011070375466063,5,0,0.0
5,2.0,18,С арбитром,false,47.64527285362506,89,28,0.9223529411764706
5,2.0,19,Классическая,true,2.851943574990855,8,1,0.2
5,2.0,19,С арбитром,false,48.39654134677366,95,30,0.9782608695652174
5,2.0,20,Классическая,true,1.3155851759720498,5,0,0.0
5,2.0,20,С арбитром,false,49.566234337672405,77,24,0.9
5,3.0,1,Классическая,true,0.5979256813951062,5,0,0.0
5,3.0,1,С арбитром,false,49.76658603065197,113,36,0.9191489361702128
5,3.0,2,Классическая,true,5.132084353195496,11,2,0.2
5,3.0,2,С арбитром,false,49.21930458004062,83,26,0.7681818181818182
5,3.0,3,Классическая,true,0.4245062756689417,5,0,0.0
5,3.0,3,С арбитром,false,49.76485398498325,86,27,0.9406451612903226
5,3.0,4,Классическая,true,8.576124525873771,20,5,0.45454545454545453
5,3.0,4,С арбитром,false,47.004846564780735,100,32,0.9061946902654867
5,3.0,5,Классическая,true,1.6742065602729492,11,2,0.4
5,3.0,5,С арбитром,false,49.86998101352798,107,34,0.9714285714285714
5,3.0,6,Классическая,true,0.4426958145084402,5,0,0.0
5,3.0,6,С арбитром,false,48.211429702407365,103,33,0.9594713656387666
5,3.0,7,Классическая,true,1.063800899045384,8,1,0.2
5,3.0,7,С арбитром,false,47.8056617839465,91,29,0.9722543352601156
5,3.0,8,Классическая,true,0.8381870406514383,5,0,0.0
5,3.0,8,С арбитром,false,48.54840106499729,76,24,0.8861538461538462
5,3.0,9,Классическая,true,0.9684045831758274,8,1,0.2
5,3.0,9,С арбитром,false,49.021284927877105,86,27,0.8730538922155688
5,3.0,10,Классическая,true,0.5356803664431481,5,0,0.0
5,3.0,10,С арбитром,false,49.624037142629994,91,29,0.8994652406417112
5,3.0,11,Классическая,true,0.2799435021080905,5,0,0.0
5,3.0,11,С арбитром,false,48.56284759198101,89,28,0.98
5,3.0,12,Классическая,true,0.4082264055186425,5,0,0.0
5,3.0,12,С арбитром,false,49.594467103362604,82,26,0.786046511627907
5,3.0,13,Классическая,true,0.7994284913393401,5,0,0.0
5,3.0,13,С арбитром,false,49.625282390176196,103,33,0.9510917030567686
5,3.0,14,Классическая,true,4.211016007309762,17,4,0.8
5,3.0,14,С арбитром,false,47.81425603647167,101,32,0.9481481481481482
5,3.0,15,Классическая,true,0.4605616931872732,5,0,0.0
5,3.0,15,С арбитром,false,49.79238069655449,82,26,0.9260273972602739
5,3.0,16,Классическая,true,1.0044666541045628,8,1,0.2
5,3.0,16,С арбитром,false,48.85356940771397,97,31,0.9023474178403755
5,3.0,17,Классическая,true,0.4198726631317755,5,0,0.0
5,3.0,17,С арбитром,false,49.67677179307771,79,25,0.9541984732824428
5,3.0,18,Классическая,true,0.7487382838914802,5,0,0.0
5,3.0,18,С арбитром,false,49.349402428253434,100,32,0.9061946902654867
5,3.0,19,Классическая,true,0.6185348347881316,5,0,0.0
5,3.0,19,С арбитром,false,49.53200193610428,89,28,0.9011494252873563
5,3.0,20,Классическая,true,5.771886681316925,14,3,0.36
5,3.0,20,С арбитром,false,48.1961821324051,89,28,0.9333333333333333
6,1.0,1,Классическая,true,4.88182318805773,15,3,0.5
6,1.0,1,С арбитром,false,49.46179285573295,85,27,0.9
6,1.0,2,Классическая,true,7.593795793559955,24,6,0.6
6,1.0,2,С арбитром,false,49.95106583777084,74,23,0.9280701754385965
6,1.0,3,Классическая,true,6.7577433624483385,18,4,0.4444444444444444
6,1.0,3,С арбитром,false,49.6385943287105,108,34,0.9633333333333334
6,1.0,4,Классическая,true,1.6355092701717946,6,0,0.0
6,1.0,4,С арбитром,false,49.059938868198294,101,32,0.9175627240143369
6,1.0,5,Классическая,true,1.7683810077949784,12,2,0.3333333333333333
6,1.0,5,С арбитром,false,45.70377030062285,83,26,0.8407960199004975
6,1.0,6,Классическая,true,4.2067516898239115,21,5,0.5952380952380952
6,1.0,6,С арбитром,false,48.99494659704486,115,37,0.9237516869095816
6,1.0,7,Классическая,true,0.649335085689868,6,0,0.0
6,1.0,7,С арбитром,false,46.43632056584356,110,35,0.8687943262411347
6,1.0,8,Классическая,true,3.0577399163365158,9,1,0.16666666666666666
6,1.0,8,С арбитром,false,49.52572320110326,81,25,0.7951653944020356
6,1.0,9,Классическая,true,0.6998741510797035,6,0,0.0
6,1.0,9,С арбитром,false,49.929343915630945,95,30,0.8823529411764706
6,1.0,10,Классическая,true,8.66493341283433,18,4,0.6666666666666666
6,1.0,10,С арбитром,false,49.88302329274179,112,36,0.8571428571428571
6,1.0,11,Классическая,true,19.02265184978045,42,12,0.8571428571428571
6,1.0,11,С арбитром,false,49.659447073546524,103,33,0.9705882352941176
6,1.0,12,Классическая,true,1.4725129727348438,6,0,0.0
6,1.0,12,С арбитром,false,49.2263290662004,105,33,0.8940886699507389
6,1.0,13,Классическая,true,3.3110656680887054,9,1,0.16666666666666666
6,1.0,13,С арбитром,false,49.5252798830211,93,29,0.953514739229025
6,1.0,14,Классическая,true,2.209473636744492,9,1,0.16666666666666666
6,1.0,14,С арбитром,false,49.99507815024009,117,37,0.9237516869095816
6,1.0,15,Классическая,true,19.562584235089854,57,17,0.9088050314465409
6,1.0,15,С арбитром,false,49.60687247657579,91,29,0.8927813163481954
6,1.0,16,Классическая,true,0.7242090078306711,6,0,0.0
6,1.0,16,С арбитром,false,47.88862194473622,89,28,0.7101449275362319
6,1.0,17,Классическая,true,3.07262178876817,12,2,0.3333333333333333
6,1.0,17,С арбитром,false,49.84944983523028,119,38,0.955026455026455
6,1.0,18,Классическая,true,3.4107069467220272,18,4,0.4444444444444444
6,1.0,18,С арбитром,false,49.97159395550844,87,27,0.9878048780487805
6,1.0,19,Классическая,true,1.9227111279800428,9,1,0.16666666666666666
6,1.0,19,С арбитром,false,49.87273413788305,91,29,0.8815513626834381
6,1.0,20,Классическая,true,4.760462189225684,15,3,0.3
6,1.0,20,С арбитром,false,47.28512040519118,101,32,0.8707482993197279
6,1.5,1,Классическая,true,4.099743760764608,12,2,0.3333333333333333
6,1.5,1,С арбитром,false,48.44099114766573,63,19,0.9256410256410257
6,1.5,2,Классическая,true,3.2294621532181953,9,1,0.16666666666666666
6,1.5,2,С арбитром,false,49.92453168438116,96,30,0.9615384615384616
6,1.5,3,Классическая,true,2.6353509768939527,15,3,0.3
6,1.5,3,С арбитром,false,49.87361984989907,107,34,0.7961432506887053
6,1.5,4,Классическая,true,1.845254676298436,9,1,0.16666666666666666
6,1.5,4,С арбитром,false,49.725181266385704,86,27,0.8496503496503497
6,1.5,5,Классическая,true,4.243560867342199,9,1,0.16666666666666666
6,1.5,5,С арбитром,false,49.38361029083298,79,25,0.8753501400560224
6,1.5,6,Классическая,true,4.365757967752666,15,3,0.5
6,1.5,6,С арбитром,false,49.66328009288418,72,22,0.5845410628019324
6,1.5,7,Классическая,true,1.632862001655152,6,0,0.0
6,1.5,7,С арбитром,false,49.823685390845846,83,26,0.8941798941798942
6,1.5,8,Классическая,true,1.6389445517475605,9,1,0.16666666666666666
6,1.5,8,С арбитром,false,49.77854723179047,108,34,0.9262820512820513
6,1.5,9,Классическая,true,0.6531927338085701,6,0,0.0
6,1.5,9,С арбитром,false,48.71590010244245,92,29,0.9043010752688172
6,1.5,10,Классическая,true,6.08221118034517,24,6,0.75
6,1.5,10,С арбитром,false,47.8266948671366,77,24,0.8727272727272727
6,1.5,11,Классическая,true,1.7543204819845823,9,1,0.16666666666666666
6,1.5,11,С арбитром,false,49.94167550494327,76,24,0.9230769230769231
6,1.5,12,Классическая,true,2.301186108960077,9,1,0.16666666666666666
6,1.5,12,С арбитром,false,49.30828557736266,85,27,0.9274809160305344
6,1.5,13,Классическая,true,3.1754515315670675,9,1,0.16666666666666666
6,1.5,13,С арбитром,false,49.26780669400714,104,33,0.9213197969543148
6,1.5,14,Классическая,true,2.540713024173957,15,3,0.5
6,1.5,14,С арбитром,false,49.68328949552515,87,27,0.6639344262295082
6,1.5,15,Классическая,true,2.654296314157598,15,3,0.5
6,1.5,15,С арбитром,false,48.49496296215805,93,29,0.9282560706401766
6,1.5,16,Классическая,true,1.2453525868882913,6,0,0.0
6,1.5,16,С арбитром,false,48.63065443710535,98,31,0.78130081300813
6,1.5,17,Классическая,true,1.174632632578032,6,0,0.0
6,1.5,17,С арбитром,false,49.18687847624115,95,30,0.9036144578313253
6,1.5,18,Классическая,true,6.593890240261762,27,7,0.5444444444444444
6,1.5,18,С арбитром,false,48.15240437853755,83,26,0.9086021505376344
6,1.5,19,Классическая,true,3.9507766830151927,9,1,0.16666666666666666
6,1.5,19,С арбитром,false,49.9380631281334,85,27,0.8496503496503497
6,1.5,20,Классическая,true,9.074492720566202,24,6,0.42857142857142855
6,1.5,20,С арбитром,false,49.750435124769645,90,28,0.9074074074074074
6,2.0,1,Классическая,true,1.2670147536883702,9,1,0.16666666666666666
6,2.0,1,С арбитром,false,49.97215338510931,86,27,0.7838709677419354
6,2.0,2,Классическая,true,4.280856415451824,15,3,0.5
6,2.0,2,С арбитром,false,49.90815352392923,104,33,0.9502617801047121
6,2.0,3,Классическая,true,3.081562236832368,12,2,0.3333333333333333
6,2.0,3,С арбитром,false,49.76732759512716,91,29,0.9161220043572985
6,2.0,4,Классическая,true,1.0291742867331908,6,0,0.0
6,2.0,4,С арбитром,false,49.235442580478505,96,30,0.9036144578313253
6,2.0,5,Классическая,true,0.7066115504277899,6,0,0.0
6,2.0,5,С арбитром,false,49.8804652777899,100,32,0.9377289377289377
6,2.0,6,Классическая,true,0.9926039495311039,9,1,0.16666666666666666
6,2.0,6,С арбитром,false,49.74370267450779,93,29,0.7830540037243948
6,2.0,7,Классическая,true,0.5123102162795298,6,0,0.0
6,2.0,7,С арбитром,false,49.412772798728184,81,25,0.7387706855791962
6,2.0,8,Классическая,true,5.472211215576847,9,1,0.16666666666666666
6,2.0,8,С арбитром,false,49.23970240174441,95,30,0.8241758241758241
6,2.0,9,Классическая,true,1.9254635377353404,9,1,0.16666666666666666
6,2.0,9,С арбитром,false,48.87801049552671,78,24,0.8727272727272727
6,2.0,10,Классическая,true,0.6452779339243131,6,0,0.0
6,2.0,10,С арбитром,false,49.986045703786374,102,32,0.9808429118773946
6,2.0,11,Классическая,true,5.71360029925909,21,5,0.46296296296296297
6,2.0,11,С арбитром,false,49.93388940960234,111,36,0.9391304347826087
6,2.0,12,Классическая,true,1.0709048868725817,9,1,0.16666666666666666
6,2.0,12,С арбитром,false,49.217440043742165,107,34,0.9088050314465409
6,2.0,13,Классическая,true,2.076924817514531,9,1,0.16666666666666666
6,2.0,13,С арбитром,false,48.19811645263678,87,27,0.8379310344827586
6,2.0,14,Классическая,true,1.3715995112063626,12,2,0.3333333333333333
6,2.0,14,С арбитром,false,49.18880451239045,96,30,0.9036144578313253
6,2.0,15,Классическая,true,1.9469394841828782,9,1,0.16666666666666666
6,2.0,15,С арбитром,false,49.89772886028081,95,30,0.9036144578313253
6,2.0,16,Классическая,true,1.897721770293114,12,2,0.3333333333333333
6,2.0,16,С арбитром,false,49.84634626492341,94,30,0.974025974025974
6,2.0,17,Классическая,true,1.8995160784295704,9,1,0.16666666666666666
6,2.0,17,С арбитром,false,49.5841256095488,96,30,0.974025974025974
6,2.0,18,Классическая,true,4.346943270515199,9,1,0.16666666666666666
6,2.0,18,С арбитром,false,49.75212254333989,122,39,0.9863813229571985
6,2.0,19,Классическая,true,1.8001333504775847,9,1,0.16666666666666666
6,2.0,19,С арбитром,false,49.346247970446605,105,33,0.8768115942028986
6,2.0,20,Классическая,true,0.5858648657994681,6,0,0.0
6,2.0,20,С арбитром,false,49.61365238789245,113,36,0.8852459016393442
6,3.0,1,Классическая,true,1.949330005281786,9,1,0.16666666666666666
6,3.0,1,С арбитром,false,47.39787903417205,89,28,0.8828828828828829
6,3.0,2,Классическая,true,4.71795412772188,21,5,0.32051282051282054
6,3.0,2,С арбитром,false,49.20374999599907,96,30,0.9146341463414634
6,3.0,3,Классическая,true,2.7340521266571463,18,4,0.4444444444444444
6,3.0,3,С арбитром,false,49.74386108627042,87,27,0.826530612244898
6,3.0,4,Классическая,true,1.0851178334873426,9,1,0.16666666666666666
6,3.0,4,С арбитром,false,48.329523071182265,87,27,0.8868613138686131
6,3.0,5,Классическая,true,0.8250026785740223,6,0,0.0
6,3.0,5,С арбитром,false,48.60968225157997,89,28,0.9468599033816425
6,3.0,6,Классическая,true,2.470520123292887,21,5,0.46296296296296297
6,3.0,6,С арбитром,false,49.59721205166673,80,25,0.9057971014492754
6,3.0,7,Классическая,true,1.4109782388251815,12,2,0.16666666666666666
6,3.0,7,С арбитром,false,49.899021834127105,96,30,0.974025974025974
6,3.0,8,Классическая,true,2.2805082058927777,12,2,0.16666666666666666
6,3.0,8,С арбитром,false,49.70732984613857,103,33,0.9705882352941176
6,3.0,9,Классическая,true,1.8759815886479694,9,1,0.16666666666666666
6,3.0,9,С арбитром,false,49.766809590762996,110,35,0.9496124031007752
6,3.0,10,Классическая,true,4.352316778696921,12,2,0.16666666666666666
6,3.0,10,С арбитром,false,48.82313003833984,98,31,0.9590818363273453
6,3.0,11,Классическая,true,1.1987251669972117,6,0,0.0
6,3.0,11,С арбитром,false,49.5166323038123,90,28,0.7871485943775101
6,3.0,12,Классическая,true,1.352301062696061,15,3,0.5
6,3.0,12,С арбитром,false,49.28300871071338,104,33,0.9404145077720207
6,3.0,13,Классическая,true,2.654107858570224,15,3,0.5
6,3.0,13,С арбитром,false,49.1344287702495,95,30,0.9375
6,3.0,14,Классическая,true,0.4325540777489485,6,0,0.0
6,3.0,14,С арбитром,false,49.50191737519679,80,25,0.749400479616307
6,3.0,15,Классическая,true,0.7122873286690506,6,0,0.0
6,3.0,15,С арбитром,false,48.93176398399607,72,22,0.8768115942028986
6,3.0,16,Классическая,true,0.32137530249055274,6,0,0.0
6,3.0,16,С арбитром,false,49.16012118188736,108,34,0.8525073746312685
6,3.0,17,Классическая,true,0.9493036028797456,6,0,0.0
6,3.0,17,С арбитром,false,49.90319304876578,110,35,0.8994126284875184
6,3.0,18,Классическая,true,1.547597189673124,9,1,0.16666666666666666
6,3.0,18,С арбитром,false,49.98785325455484,84,26,0.8666666666666667
6,3.0,19,Классическая,true,0.8865585516262859,6,0,0.0
6,3.0,19,С арбитром,false,49.24992767793825,105,33,0.8212669683257918
6,3.0,20,Классическая,true,2.065378994238686,9,1,0.16666666666666666
6,3.0,20,С арбитром,false,49.65663489909197,89,28,0.9468599033816425
7,1.0,1,Классическая,true,4.614658480005313,19,4,0.38095238095238093
7,1.0,1,С арбитром,false,48.75891817455004,98,31,0.9467980295566503
7,1.0,2,Классическая,true,5.482123032578138,16,3,0.42857142857142855
7,1.0,2,С арбитром,false,48.99410394981695,100,31,0.8422436459246275
7,1.0,3,Классическая,true,4.0950637674921815,16,3,0.2571428571428571
7,1.0,3,С арбитром,false,48.5728889231457,117,37,0.9447895100069013
7,1.0,4,Классическая,true,11.489327268008555,25,6,0.6428571428571429
7,1.0,4,С арбитром,false,49.08044869324171,111,35,0.8620689655172413
7,1.0,5,Классическая,true,10.579674627950725,31,8,0.7619047619047619
7,1.0,5,С арбитром,false,49.909042596295286,87,27,0.9216182048040455
7,1.0,6,Классическая,true,2.983793426906738,13,2,0.2857142857142857
7,1.0,6,С арбитром,false,47.86266543285103,88,27,0.9732977303070761
7,1.0,7,Классическая,true,6.5439687004370874,10,1,0.14285714285714285
7,1.0,7,С арбитром,false,47.78691484294894,91,28,0.9333333333333333
7,1.0,8,Классическая,true,2.1978567617556815,13,2,0.2857142857142857
7,1.0,8,С арбитром,false,49.90192993956714,80,25,0.9204712812960235
7,1.0,9,Классическая,true,7.28505954588888,25,6,0.5142857142857142
7,1.0,9,С арбитром,false,49.26468358770346,118,37,0.8322188449848025
7,1.0,10,Классическая,true,0.964417974901503,7,0,0.0
7,1.0,10,С арбитром,false,49.65953367743622,106,33,0.9428571428571428
7,1.0,11,Классическая,true,11.070235635769887,34,9,0.42857142857142855
7,1.0,11,С арбитром,false,49.998327106526524,85,26,0.8779220779220779
7,1.0,12,Классическая,true,8.09133113695203,40,11,0.5576036866359447
7,1.0,12,С арбитром,false,49.900297346169516,100,31,0.9091769157994324
7,1.0,13,Классическая,true,10.708398091857108,31,8,0.45714285714285713
7,1.0,13,С арбитром,false,49.998233745506916,95,30,0.9453781512605042
7,1.0,14,Классическая,true,9.157676417946314,37,10,0.8928571428571429
7,1.0,14,С арбитром,false,49.23567106979663,117,37,0.926878808395396
7,1.0,15,Классическая,true,4.27728743335271,16,3,0.42857142857142855
7,1.0,15,С арбитром,false,49.89561803022295,74,23,0.8686371100164204
7,1.0,16,Классическая,true,10.097814579765219,37,10,0.5952380952380952
7,1.0,16,С арбитром,false,49.8124736807361,106,33,0.9097744360902256
7,1.0,17,Классическая,true,4.676626156779847,16,3,0.2571428571428571
7,1.0,17,С арбитром,false,48.762805236702114,84,26,0.8941798941798942
7,1.0,18,Классическая,true,17.98264785859345,43,12,0.8571428571428571
7,1.0,18,С арбитром,false,49.62558733034644,102,32,0.9624060150375939
7,1.0,19,Классическая,true,4.676692146063329,22,5,0.3246753246753247
7,1.0,19,С арбитром,false,49.82891551773459,100,31,0.9736575481256332
7,1.0,20,Классическая,true,7.013424024653403,16,3,0.14285714285714285
7,1.0,20,С арбитром,false,49.887091149427235,96,30,0.9054325955734407
7,1.5,1,Классическая,true,9.322629063908836,34,9,0.680672268907563
7,1.5,1,С арбитром,false,47.505904746176505,93,29,0.8401598401598401
7,1.5,2,Классическая,true,1.1708145583114404,7,0,0.0
7,1.5,2,С арбитром,false,48.50648114838494,105,33,0.8231292517006803
7,1.5,3,Классическая,true,1.9314111966837475,10,1,0.14285714285714285
7,1.5,3,С арбитром,false,49.64547730407571,79,24,0.8944099378881988
7,1.5,4,Классическая,true,5.399639640541401,19,4,0.38095238095238093
7,1.5,4,С арбитром,false,49.16017434870844,81,25,0.9600614439324117
7,1.5,5,Классическая,true,1.4250693909416705,7,0,0.0
7,1.5,5,С арбитром,false,48.80957621164792,87,27,0.8606847697756789
7,1.5,6,Классическая,true,7.239328459861075,37,10,0.7142857142857143
7,1.5,6,С арбитром,false,49.845247975688004,142,45,0.9484777517564403
7,1.5,7,Классическая,true,2.997210799952947,16,3,0.42857142857142855
7,1.5,7,С арбитром,false,46.169640155262556,84,26,0.9110512129380054
7,1.5,8,Классическая,true,8.454764527153696,25,6,0.6428571428571429
7,1.5,8,С арбитром,false,48.718673927266536,109,34,0.9490968801313628
7,1.5,9,Классическая,true,1.4774835569212288,7,0,0.0
7,1.5,9,С арбитром,false,49.62028009208743,87,27,0.680672268907563
7,1.5,10,Классическая,true,2.858469492904174,10,1,0.14285714285714285
7,1.5,10,С арбитром,false,49.95839924622916,95,30,0.8571428571428571
7,1.5,11,Классическая,true,1.491537955664674,16,3,0.42857142857142855
7,1.5,11,С арбитром,false,49.97974348967733,107,34,0.6997578692493946
7,1.5,12,Классическая,true,1.0507377666798823,7,0,0.0
7,1.5,12,С арбитром,false,49.62668223715784,97,30,0.6987577639751553
7,1.5,13,Классическая,true,4.599618098509924,22,5,0.7142857142857143
7,1.5,13,С арбитром,false,49.98361496411335,114,36,0.8816326530612245
7,1.5,14,Классическая,true,1.895627682646273,13,2,0.2857142857142857
7,1.5,14,С арбитром,false,49.9323930358948,90,28,0.8615384615384616
7,1.5,15,Классическая,true,4.783791653934751,22,5,0.5102040816326531
7,1.5,15,С арбитром,false,47.423001119213794,73,22,0.7355623100303952
7,1.5,16,Классическая,true,3.3807564129007552,19,4,0.5714285714285714
7,1.5,16,С арбитром,false,49.634125430958406,96,30,0.8928571428571429
7,1.5,17,Классическая,true,2.5042944270003336,16,3,0.42857142857142855
7,1.5,17,С арбитром,false,49.62326837512057,99,31,0.8857142857142857
7,1.5,18,Классическая,true,4.146991128641675,13,2,0.2857142857142857
7,1.5,18,С арбитром,false,48.87295024246441,85,26,0.9285714285714286
7,1.5,19,Классическая,true,7.121751944972354,16,3,0.42857142857142855
7,1.5,19,С арбитром,false,49.63519406123583,96,30,0.6696428571428571
7,1.5,20,Классическая,true,4.049743859343227,16,3,0.2571428571428571
7,1.5,20,С арбитром,false,49.05862712502302,96,30,0.9054325955734407
7,2.0,1,Классическая,true,7.164946862135589,25,6,0.6428571428571429
7,2.0,1,С арбитром,false,49.68600705162509,109,34,0.878419452887538
7,2.0,2,Классическая,true,1.2921084374867011,10,1,0.14285714285714285
7,2.0,2,С арбитром,false,47.067216656912564,84,26,0.8325123152709359
7,2.0,3,Классическая,true,3.8422744000770956,10,1,0.14285714285714285
7,2.0,3,С арбитром,false,49.557572379401954,98,31,0.8634321653189577
7,2.0,4,Классическая,true,10.186482058915557,28,7,0.3684210526315789
7,2.0,4,С арбитром,false,49.90690663309835,98,31,0.8422436459246275
7,2.0,5,Классическая,true,6.0455856711900315,19,4,0.38095238095238093
7,2.0,5,С арбитром,false,49.873621331494896,102,32,0.9624060150375939
7,2.0,6,Классическая,true,1.4676094631027383,10,1,0.14285714285714285
7,2.0,6,С арбитром,false,49.66858847850923,93,29,0.8899470899470899
7,2.0,7,Классическая,true,6.801905381749153,22,5,0.3246753246753247
7,2.0,7,С арбитром,false,49.99865897094247,102,32,0.89198606271777
7,2.0,8,Классическая,true,3.733276482992057,13,2,0.2857142857142857
7,2.0,8,С арбитром,false,49.80000634151688,90,28,0.8888888888888888
7,2.0,9,Классическая,true,2.971292933744487,10,1,0.14285714285714285
7,2.0,9,С арбитром,false,49.81454686345935,101,32,0.9377289377289377
7,2.0,10,Классическая,true,0.7488890187756505,7,0,0.0
7,2.0,10,С арбитром,false,49.543699068909284,105,33,0.9205409974640744
7,2.0,11,Классическая,true,5.608617967369337,22,5,0.3968253968253968
7,2.0,11,С арбитром,false,48.47349696475944,133,42,0.6774193548387096
7,2.0,12,Классическая,true,4.053278527803069,22,5,0.3968253968253968
7,2.0,12,С арбитром,false,49.23537940139657,123,39,0.9325567136725935
7,2.0,13,Классическая,true,2.37279514668045,10,1,0.14285714285714285
7,2.0,13,С арбитром,false,49.61057564578219,76,23,0.9329805996472663
7,2.0,14,Классическая,true,0.7711931081508292,7,0,0.0
7,2.0,14,С арбитром,false,49.770618660121805,93,29,0.8643371017471737
7,2.0,15,Классическая,true,1.55383557940616,13,2,0.2857142857142857
7,2.0,15,С арбитром,false,49.143560727346554,111,35,0.9067357512953368
7,2.0,16,Классическая,true,0.6932460614685664,10,1,0.14285714285714285
7,2.0,16,С арбитром,false,49.70111855187898,109,34,0.878419452887538
7,2.0,17,Классическая,true,0.7719604746194436,10,1,0.14285714285714285
7,2.0,17,С арбитром,false,49.70067029225013,88,27,0.8751500600240096
7,2.0,18,Классическая,true,3.003263171520223,13,2,0.2857142857142857
7,2.0,18,С арбитром,false,49.76353923799464,80,25,0.8668515950069348
7,2.0,19,Классическая,true,2.9179499109507168,13,2,0.14285714285714285
7,2.0,19,С арбитром,false,49.22610834014001,97,30,0.7305194805194806
7,2.0,20,Классическая,true,4.0130240706651,16,3,0.42857142857142855
7,2.0,20,С арбитром,false,49.7782664886742,78,24,0.7480519480519481
7,3.0,1,Классическая,true,1.0619016909974122,10,1,0.14285714285714285
7,3.0,1,С арбитром,false,49.97152375368064,96,30,0.9316770186335404
7,3.0,2,Классическая,true,0.5948988088743072,7,0,0.0
7,3.0,2,С арбитром,false,49.56155247958832,87,27,0.9382239382239382
7,3.0,3,Классическая,true,2.3615642062182856,13,2,0.2857142857142857
7,3.0,3,С арбитром,false,49.73755505553267,94,29,0.9171210468920392
7,3.0,4,Классическая,true,0.610786517382896,7,0,0.0
7,3.0,4,С арбитром,false,47.30951597791193,99,31,0.8028404344193818
7,3.0,5,Классическая,true,2.15729871911501,10,1,0.14285714285714285
7,3.0,5,С арбитром,false,49.299309901742504,121,38,0.9730458221024259
7,3.0,6,Классическая,true,0.7094122319912746,7,0,0.0
7,3.0,6,С арбитром,false,48.640976523786094,88,27,0.6989453499520614
7,3.0,7,Классическая,true,0.8494091657048067,7,0,0.0
7,3.0,7,С арбитром,false,49.39986854915424,84,26,0.8047619047619048
7,3.0,8,Классическая,true,0.42109927041014417,7,0,0.0
7,3.0,8,С арбитром,false,48.3967444858642,93,29,0.6711891460494812
7,3.0,9,Классическая,true,3.489607885122607,10,1,0.14285714285714285
7,3.0,9,С арбитром,false,49.14801787062514,90,28,0.8235294117647058
7,3.0,10,Классическая,true,2.685161248506873,10,1,0.14285714285714285
7,3.0,10,С арбитром,false,49.87698888313636,87,27,0.9554390563564875
7,3.0,11,Классическая,true,1.5545888045590082,10,1,0.14285714285714285
7,3.0,11,С арбитром,false,49.71877256707931,84,26,0.8325123152709359
7,3.0,12,Классическая,true,2.20427722519623,13,2,0.2857142857142857
7,3.0,12,С арбитром,false,47.844180503330946,96,30,0.8137432188065099
7,3.0,13,Классическая,true,4.445135882236061,13,2,0.2857142857142857
7,3.0,13,С арбитром,false,49.74278469026227,111,35,0.8620689655172413
7,3.0,14,Классическая,true,0.6812431562188672,7,0,0.0
7,3.0,14,С арбитром,false,49.921187621847466,89,28,0.9333333333333333
7,3.0,15,Классическая,true,1.9090977136561156,10,1,0.14285714285714285
