run,time,event,machine,healthy,working,spares,broken,busy,queue
1,1623.3738932518488,repair_complete,1,12,10,2,1,0,1
1,1623.3738932518488,repair_start,9,12,10,2,1,1,0
1,1623.762816899037,repair_complete,9,13,10,3,0,0,0
1,1630.7404872992288,failure,2,12,10,2,1,0,1
1,1630.7404872992288,repair_start,2,12,10,2,1,1,0
1,1633.0157989798984,repair_complete,2,13,10,3,0,0,0
1,1643.1267289553268,failure,5,12,10,2,1,0,1
1,1643.1267289553268,repair_start,5,12,10,2,1,1,0
1,1643.6660221608126,failure,10,11,10,1,2,1,1
1,1643.8906937522663,repair_complete,5,12,10,2,1,0,1
1,1643.8906937522663,repair_start,10,12,10,2,1,1,0
1,1644.5827235036295,repair_complete,10,13,10,3,0,0,0
1,1653.541392734211,failure,6,12,10,2,1,0,1
1,1653.541392734211,repair_start,6,12,10,2,1,1,0
1,1654.4096699224472,repair_complete,6,13,10,3,0,0,0
1,1658.753712739577,failure,3,12,10,2,1,0,1
1,1658.753712739577,repair_start,3,12,10,2,1,1,0
1,1659.912474318855,repair_complete,3,13,10,3,0,0,0
1,1660.387395812578,failure,2,12,10,2,1,0,1
1,1660.387395812578,repair_start,2,12,10,2,1,1,0
1,1663.1960868391725,repair_complete,2,13,10,3,0,0,0
1,1678.9550866630996,failure,9,12,10,2,1,0,1
1,1678.9550866630996,repair_start,9,12,10,2,1,1,0
1,1681.7205081989534,repair_complete,9,13,10,3,0,0,0
1,1698.7689225642969,failure,10,12,10,2,1,0,1
1,1698.7689225642969,repair_start,10,12,10,2,1,1,0
1,1699.0888461425368,repair_complete,10,13,10,3,0,0,0
1,1721.2103541018218,failure,9,12,10,2,1,0,1
1,1721.2103541018218,repair_start,9,12,10,2,1,1,0
1,1722.9454396214642,repair_complete,9,13,10,3,0,0,0
1,1726.475647082686,failure,10,12,10,2,1,0,1
1,1726.475647082686,repair_start,10,12,10,2,1,1,0
1,1726.8847816621421,repair_complete,10,13,10,3,0,0,0
1,1736.1741271174897,failure,5,12,10,2,1,0,1
1,1736.1741271174897,repair_start,5,12,10,2,1,1,0
1,1740.224024155455,repair_complete,5,13,10,3,0,0,0
1,1751.8059207997317,failure,13,12,10,2,1,0,1
1,1751.8059207997317,repair_start,13,12,10,2,1,1,0
1,1755.3396208618885,repair_complete,13,13,10,3,0,0,0
1,1756.0190839581123,failure,7,12,10,2,1,0,1
1,1756.0190839581123,repair_start,7,12,10,2,1,1,0
1,1758.3388039134704,repair_complete,7,13,10,3,0,0,0
1,1762.5912222097165,failure,12,12,10,2,1,0,1
1,1762.5912222097165,repair_start,12,12,10,2,1,1,0
1,1763.4818839948473,repair_complete,12,13,10,3,0,0,0
1,1774.3089901270203,failure,13,12,10,2,1,0,1
1,1774.3089901270203,repair_start,13,12,10,2,1,1,0
1,1774.3450391352449,repair_complete,13,13,10,3,0,0,0
1,1778.5125402264318,failure,4,12,10,2,1,0,1
1,1778.5125402264318,repair_start,4,12,10,2,1,1,0
1,1778.9696100049496,repair_complete,4,13,10,3,0,0,0
1,1783.554524303287,failure,1,12,10,2,1,0,1
1,1783.554524303287,repair_start,1,12,10,2,1,1,0
1,1784.758205238393,failure,6,11,10,1,2,1,1
1,1787.444692859258,repair_complete,1,12,10,2,1,0,1
1,1787.444692859258,repair_start,6,12,10,2,1,1,0
1,1787.654716241609,repair_complete,6,13,10,3,0,0,0
1,1790.245206745234,failure,7,12,10,2,1,0,1
1,1790.245206745234,repair_start,7,12,10,2,1,1,0
1,1795.2171711009944,repair_complete,7,13,10,3,0,0,0
1,1821.0325109103264,failure,1,12,10,2,1,0,1
1,1821.0325109103264,repair_start,1,12,10,2,1,1,0
1,1821.4754702346952,failure,5,11,10,1,2,1,1
1,1821.9532976860096,repair_complete,1,12,10,2,1,0,1
1,1821.9532976860096,repair_start,5,12,10,2,1,1,0
1,1822.0388568744283,repair_complete,5,13,10,3,0,0,0
1,1827.589252047886,failure,6,12,10,2,1,0,1
1,1827.589252047886,repair_start,6,12,10,2,1,1,0
1,1829.0381607504469,repair_complete,6,13,10,3,0,0,0
1,1836.3525983680101,failure,2,12,10,2,1,0,1
1,1836.3525983680101,repair_start,2,12,10,2,1,1,0
1,1838.3606961233966,repair_complete,2,13,10,3,0,0,0
1,1875.9504612075957,failure,9,12,10,2,1,0,1
1,1875.9504612075957,repair_start,9,12,10,2,1,1,0
1,1876.5268572449993,failure,8,11,10,1,2,1,1
1,1876.970502525277,repair_complete,9,12,10,2,1,0,1
1,1876.970502525277,repair_start,8,12,10,2,1,1,0
1,1877.723490502072,repair_complete,8,13,10,3,0,0,0
1,1886.1905658880141,failure,13,12,10,2,1,0,1
1,1886.1905658880141,repair_start,13,12,10,2,1,1,0
1,1887.5265630499298,repair_complete,13,13,10,3,0,0,0
1,1892.9328139897275,failure,4,12,10,2,1,0,1
1,1892.9328139897275,repair_start,4,12,10,2,1,1,0
1,1894.4468841538978,repair_complete,4,13,10,3,0,0,0
1,1907.5949689446566,failure,6,12,10,2,1,0,1
1,1907.5949689446566,repair_start,6,12,10,2,1,1,0
1,1907.87563284404,repair_complete,6,13,10,3,0,0,0
1,1926.0226083320342,failure,4,12,10,2,1,0,1
1,1926.0226083320342,repair_start,4,12,10,2,1,1,0
1,1926.1732257595681,repair_complete,4,13,10,3,0,0,0
1,1930.6218356410454,failure,3,12,10,2,1,0,1
1,1930.6218356410454,repair_start,3,12,10,2,1,1,0
1,1930.7759605475947,repair_complete,3,13,10,3,0,0,0
1,1935.8651370878617,failure,1,12,10,2,1,0,1
1,1935.8651370878617,repair_start,1,12,10,2,1,1,0
1,1937.1426671044833,repair_complete,1,13,10,3,0,0,0
1,1940.5082994334532,failure,8,12,10,2,1,0,1
1,1940.5082994334532,repair_start,8,12,10,2,1,1,0
1,1942.1166883388312,failure,13,11,10,1,2,1,1
1,1942.7726692849533,repair_complete,8,12,10,2,1,0,1
1,1942.7726692849533,repair_start,13,12,10,2,1,1,0
1,1942.7784051783085,repair_complete,13,13,10,3,0,0,0
1,1944.0888685572138,failure,2,12,10,2,1,0,1
1,1944.0888685572138,repair_start,2,12,10,2,1,1,0
1,1944.3885426984523,repair_complete,2,13,10,3,0,0,0
1,1951.6870330377749,failure,6,12,10,2,1,0,1
1,1951.6870330377749,repair_start,6,12,10,2,1,1,0
1,1952.6009660109773,failure,7,11,10,1,2,1,1
1,1953.4078459168052,repair_complete,6,12,10,2,1,0,1
1,1953.4078459168052,repair_start,7,12,10,2,1,1,0
1,1954.377737150252,repair_complete,7,13,10,3,0,0,0
1,1961.2310941021121,failure,13,12,10,2,1,0,1
1,1961.2310941021121,repair_start,13,12,10,2,1,1,0
1,1963.9213204747412,repair_complete,13,13,10,3,0,0,0
1,1967.123941715722,failure,9,12,10,2,1,0,1
1,1967.123941715722,repair_start,9,12,10,2,1,1,0
1,1968.1196567619284,repair_complete,9,13,10,3,0,0,0
1,1993.789598074824,failure,5,12,10,2,1,0,1
1,1993.789598074824,repair_start,5,12,10,2,1,1,0
1,1996.0984787651605,repair_complete,5,13,10,3,0,0,0
1,2016.5851120548919,failure,12,12,10,2,1,0,1
1,2016.5851120548919,repair_start,12,12,10,2,1,1,0
1,2016.8103579692668,repair_complete,12,13,10,3,0,0,0
1,2021.2551667274647,failure,3,12,10,2,1,0,1
1,2021.2551667274647,repair_start,3,12,10,2,1,1,0
1,2024.1474694536012,repair_complete,3,13,10,3,0,0,0
1,2027.6044628595312,failure,9,12,10,2,1,0,1
1,2027.6044628595312,repair_start,9,12,10,2,1,1,0
1,2027.770875095099,repair_complete,9,13,10,3,0,0,0
1,2031.7122828728877,failure,1,12,10,2,1,0,1
1,2031.7122828728877,repair_start,1,12,10,2,1,1,0
1,2032.6079280351335,repair_complete,1,13,10,3,0,0,0
1,2036.4918307951968,failure,4,12,10,2,1,0,1
1,2036.4918307951968,repair_start,4,12,10,2,1,1,0
1,2037.2006390782062,repair_complete,4,13,10,3,0,0,0
1,2046.9468034693236,failure,8,12,10,2,1,0,1
1,2046.9468034693236,repair_start,8,12,10,2,1,1,0
1,2047.092720144471,failure,4,11,10,1,2,1,1
1,2050.306964202321,repair_complete,8,12,10,2,1,0,1
1,2050.306964202321,repair_start,4,12,10,2,1,1,0
1,2050.643871897439,repair_complete,4,13,10,3,0,0,0
1,2054.3815463324263,failure,12,12,10,2,1,0,1
1,2054.3815463324263,repair_start,12,12,10,2,1,1,0
1,2058.701407578345,repair_complete,12,13,10,3,0,0,0
1,2065.5294146614274,failure,5,12,10,2,1,0,1
1,2065.5294146614274,repair_start,5,12,10,2,1,1,0
1,2065.6689555748417,repair_complete,5,13,10,3,0,0,0
1,2068.118278436792,failure,6,12,10,2,1,0,1
1,2068.118278436792,repair_start,6,12,10,2,1,1,0
1,2070.462726033231,repair_complete,6,13,10,3,0,0,0
1,2088.12020397505,failure,2,12,10,2,1,0,1
1,2088.12020397505,repair_start,2,12,10,2,1,1,0
1,2088.31571484049,repair_complete,2,13,10,3,0,0,0
1,2123.7369477044567,failure,5,12,10,2,1,0,1
1,2123.7369477044567,repair_start,5,12,10,2,1,1,0
1,2123.9035696945343,repair_complete,5,13,10,3,0,0,0
1,2128.8858319795136,failure,10,12,10,2,1,0,1
1,2128.8858319795136,repair_start,10,12,10,2,1,1,0
1,2128.9753275598982,repair_complete,10,13,10,3,0,0,0
1,2157.278120345789,failure,5,12,10,2,1,0,1
1,2157.278120345789,repair_start,5,12,10,2,1,1,0
1,2158.1233793861793,repair_complete,5,13,10,3,0,0,0
1,2159.0257196826233,failure,9,12,10,2,1,0,1
1,2159.0257196826233,repair_start,9,12,10,2,1,1,0
1,2159.3604436210007,repair_complete,9,13,10,3,0,0,0
1,2168.3741792609826,failure,1,12,10,2,1,0,1
1,2168.3741792609826,repair_start,1,12,10,2,1,1,0
1,2169.3335164338346,repair_complete,1,13,10,3,0,0,0
1,2179.4838905597753,failure,6,12,10,2,1,0,1
1,2179.4838905597753,repair_start,6,12,10,2,1,1,0
1,2179.641368170974,repair_complete,6,13,10,3,0,0,0
1,2182.3737181453885,failure,9,12,10,2,1,0,1
1,2182.3737181453885,repair_start,9,12,10,2,1,1,0
1,2184.4850176864816,repair_complete,9,13,10,3,0,0,0
1,2202.4058978334556,failure,4,12,10,2,1,0,1
1,2202.4058978334556,repair_start,4,12,10,2,1,1,0
1,2202.519324110438,repair_complete,4,13,10,3,0,0,0
1,2217.696896554973,failure,12,12,10,2,1,0,1
1,2217.696896554973,repair_start,12,12,10,2,1,1,0
1,2217.976958284414,failure,7,11,10,1,2,1,1
1,2218.034966286591,repair_complete,12,12,10,2,1,0,1
1,2218.034966286591,repair_start,7,12,10,2,1,1,0
1,2218.3097064645913,repair_complete,7,13,10,3,0,0,0
1,2244.0449198840142,failure,9,12,10,2,1,0,1
1,2244.0449198840142,repair_start,9,12,10,2,1,1,0
1,2244.19884024893,repair_complete,9,13,10,3,0,0,0
1,2249.632948892656,failure,2,12,10,2,1,0,1
1,2249.632948892656,repair_start,2,12,10,2,1,1,0
1,2250.3165903826957,repair_complete,2,13,10,3,0,0,0
1,2261.97146775562,failure,12,12,10,2,1,0,1
1,2261.97146775562,repair_start,12,12,10,2,1,1,0
1,2265.1542087104303,repair_complete,12,13,10,3,0,0,0
1,2265.473346823651,failure,5,12,10,2,1,0,1
1,2265.473346823651,repair_start,5,12,10,2,1,1,0
1,2265.4815112948036,repair_complete,5,13,10,3,0,0,0
1,2269.3809936923226,failure,1,12,10,2,1,0,1
1,2269.3809936923226,repair_start,1,12,10,2,1,1,0
1,2273.4377400298645,repair_complete,1,13,10,3,0,0,0
1,2286.180815768319,failure,7,12,10,2,1,0,1
1,2286.180815768319,repair_start,7,12,10,2,1,1,0
1,2286.942880169337,repair_complete,7,13,10,3,0,0,0
1,2313.34327353195,failure,5,12,10,2,1,0,1
1,2313.34327353195,repair_start,5,12,10,2,1,1,0
1,2314.624559404883,repair_complete,5,13,10,3,0,0,0
1,2325.0379696752084,failure,9,12,10,2,1,0,1
1,2325.0379696752084,repair_start,9,12,10,2,1,1,0
1,2327.5461570567086,repair_complete,9,13,10,3,0,0,0
1,2338.978043830108,failure,4,12,10,2,1,0,1
1,2338.978043830108,repair_start,4,12,10,2,1,1,0
1,2339.31898842644,repair_complete,4,13,10,3,0,0,0
1,2339.4948387017043,failure,6,12,10,2,1,0,1
1,2339.4948387017043,repair_start,6,12,10,2,1,1,0
1,2339.7881816552476,repair_complete,6,13,10,3,0,0,0
1,2359.767077604317,failure,9,12,10,2,1,0,1
1,2359.767077604317,repair_start,9,12,10,2,1,1,0
1,2361.1945065202,repair_complete,9,13,10,3,0,0,0
1,2395.3979428607686,failure,5,12,10,2,1,0,1
1,2395.3979428607686,repair_start,5,12,10,2,1,1,0
1,2396.2761590000678,repair_complete,5,13,10,3,0,0,0
1,2433.9022968101667,failure,7,12,10,2,1,0,1
1,2433.9022968101667,repair_start,7,12,10,2,1,1,0
1,2435.3167545046463,repair_complete,7,13,10,3,0,0,0
1,2448.2997230945143,failure,9,12,10,2,1,0,1
1,2448.2997230945143,repair_start,9,12,10,2,1,1,0
1,2449.5031342153443,repair_complete,9,13,10,3,0,0,0
1,2452.0728709434948,failure,8,12,10,2,1,0,1
1,2452.0728709434948,repair_start,8,12,10,2,1,1,0
1,2453.5335053303857,repair_complete,8,13,10,3,0,0,0
1,2454.9175402816554,failure,1,12,10,2,1,0,1
1,2454.9175402816554,repair_start,1,12,10,2,1,1,0
1,2457.8040533838844,repair_complete,1,13,10,3,0,0,0
1,2462.9816179965733,failure,7,12,10,2,1,0,1
1,2462.9816179965733,repair_start,7,12,10,2,1,1,0
1,2463.6923764417825,repair_complete,7,13,10,3,0,0,0
1,2481.415669496801,failure,9,12,10,2,1,0,1
1,2481.415669496801,repair_start,9,12,10,2,1,1,0
1,2481.7720022851836,repair_complete,9,13,10,3,0,0,0
1,2495.578971355116,failure,5,12,10,2,1,0,1
1,2495.578971355116,repair_start,5,12,10,2,1,1,0
1,2496.69930249279,repair_complete,5,13,10,3,0,0,0
1,2507.8591553493516,failure,9,12,10,2,1,0,1
1,2507.8591553493516,repair_start,9,12,10,2,1,1,0
1,2509.198204194249,failure,5,11,10,1,2,1,1
1,2511.772422564203,repair_complete,9,12,10,2,1,0,1
1,2511.772422564203,repair_start,5,12,10,2,1,1,0
1,2511.783118930467,repair_complete,5,13,10,3,0,0,0
1,2512.7211737622083,failure,4,12,10,2,1,0,1
1,2512.7211737622083,repair_start,4,12,10,2,1,1,0
1,2514.0912736750174,repair_complete,4,13,10,3,0,0,0
1,2516.6516991517506,failure,12,12,10,2,1,0,1
1,2516.6516991517506,repair_start,12,12,10,2,1,1,0
1,2517.2046786257397,repair_complete,12,13,10,3,0,0,0
1,2521.9210081689225,failure,5,12,10,2,1,0,1
1,2521.9210081689225,repair_start,5,12,10,2,1,1,0
1,2522.2313487105375,repair_complete,5,13,10,3,0,0,0
1,2528.550412403255,failure,2,12,10,2,1,0,1
1,2528.550412403255,repair_start,2,12,10,2,1,1,0
1,2529.5277928942514,repair_complete,2,13,10,3,0,0,0
1,2561.9556522324156,failure,5,12,10,2,1,0,1
1,2561.9556522324156,repair_start,5,12,10,2,1,1,0
1,2563.814755140385,repair_complete,5,13,10,3,0,0,0
1,2575.351120115642,failure,8,12,10,2,1,0,1
1,2575.351120115642,repair_start,8,12,10,2,1,1,0
1,2575.653978806536,repair_complete,8,13,10,3,0,0,0
1,2577.5864881812554,failure,9,12,10,2,1,0,1
1,2577.5864881812554,repair_start,9,12,10,2,1,1,0
1,2579.554596701684,repair_complete,9,13,10,3,0,0,0
1,2587.148501744031,failure,3,12,10,2,1,0,1
1,2587.148501744031,repair_start,3,12,10,2,1,1,0
1,2587.665841741979,failure,6,11,10,1,2,1,1
1,2588.220461064577,repair_complete,3,12,10,2,1,0,1
1,2588.220461064577,repair_start,6,12,10,2,1,1,0
1,2588.267501896965,repair_complete,6,13,10,3,0,0,0
1,2603.2147113087563,failure,8,12,10,2,1,0,1
1,2603.2147113087563,repair_start,8,12,10,2,1,1,0
1,2606.6642524208487,failure,4,11,10,1,2,1,1
1,2608.583847314476,repair_complete,8,12,10,2,1,0,1
1,2608.583847314476,repair_start,4,12,10,2,1,1,0
1,2609.0675334623847,repair_complete,4,13,10,3,0,0,0
1,2611.73085670789,failure,2,12,10,2,1,0,1
1,2611.73085670789,repair_start,2,12,10,2,1,1,0
1,2612.385568325596,repair_complete,2,13,10,3,0,0,0
1,2615.0838069872666,failure,3,12,10,2,1,0,1
1,2615.0838069872666,repair_start,3,12,10,2,1,1,0
1,2619.8548252736564,repair_complete,3,13,10,3,0,0,0
1,2621.247428584857,failure,9,12,10,2,1,0,1
1,2621.247428584857,repair_start,9,12,10,2,1,1,0
1,2621.363685342923,repair_complete,9,13,10,3,0,0,0
1,2627.8164738108167,failure,5,12,10,2,1,0,1
1,2627.8164738108167,repair_start,5,12,10,2,1,1,0
1,2627.9387332715296,repair_complete,5,13,10,3,0,0,0
1,2632.331908458605,failure,3,12,10,2,1,0,1
1,2632.331908458605,repair_start,3,12,10,2,1,1,0
1,2632.602621248944,failure,5,11,10,1,2,1,1
1,2637.2490379324654,repair_complete,3,12,10,2,1,0,1
1,2637.2490379324654,repair_start,5,12,10,2,1,1,0
1,2638.8943313163286,repair_complete,5,13,10,3,0,0,0
1,2639.1976687605743,failure,7,12,10,2,1,0,1
1,2639.1976687605743,repair_start,7,12,10,2,1,1,0
1,2639.8237946400823,repair_complete,7,13,10,3,0,0,0
1,2645.326055918174,failure,1,12,10,2,1,0,1
1,2645.326055918174,repair_start,1,12,10,2,1,1,0
1,2645.6637624887644,repair_complete,1,13,10,3,0,0,0
1,2655.4482813708064,failure,9,12,10,2,1,0,1
1,2655.4482813708064,repair_start,9,12,10,2,1,1,0
1,2655.4742427135907,repair_complete,9,13,10,3,0,0,0
1,2672.207328622024,failure,6,12,10,2,1,0,1
1,2672.207328622024,repair_start,6,12,10,2,1,1,0
1,2672.5108842075824,repair_complete,6,13,10,3,0,0,0
1,2674.187756740791,failure,10,12,10,2,1,0,1
1,2674.187756740791,repair_start,10,12,10,2,1,1,0
1,2674.5509519325547,repair_complete,10,13,10,3,0,0,0
1,2674.560259966286,failure,7,12,10,2,1,0,1
1,2674.560259966286,repair_start,7,12,10,2,1,1,0
1,2675.010446367278,repair_complete,7,13,10,3,0,0,0
1,2698.9470500214993,failure,4,12,10,2,1,0,1
1,2698.9470500214993,repair_start,4,12,10,2,1,1,0
1,2699.0745645403176,repair_complete,4,13,10,3,0,0,0
1,2704.55208207589,failure,1,12,10,2,1,0,1
1,2704.55208207589,repair_start,1,12,10,2,1,1,0
1,2704.8805378643656,failure,3,11,10,1,2,1,1
1,2705.9137411854795,failure,5,10,10,0,3,1,2
1,2706.437535536039,repair_complete,1,11,10,1,2,0,2
1,2706.437535536039,repair_start,3,11,10,1,2,1,1
1,2710.4598688760498,failure,4,10,10,0,3,1,2
1,2710.538353915734,repair_complete,3,11,10,1,2,0,2
1,2710.538353915734,repair_start,5,11,10,1,2,1,1
1,2710.7633658995246,repair_complete,5,12,10,2,1,0,1
1,2710.7633658995246,repair_start,4,12,10,2,1,1,0
1,2711.4163259399256,repair_complete,4,13,10,3,0,0,0
1,2740.562959429503,failure,10,12,10,2,1,0,1
1,2740.562959429503,repair_start,10,12,10,2,1,1,0
1,2740.904573790841,repair_complete,10,13,10,3,0,0,0
1,2742.956064166237,failure,1,12,10,2,1,0,1
1,2742.956064166237,repair_start,1,12,10,2,1,1,0
1,2744.08071062175,repair_complete,1,13,10,3,0,0,0
1,2750.0781427378715,failure,6,12,10,2,1,0,1
1,2750.0781427378715,repair_start,6,12,10,2,1,1,0
1,2750.2505692540894,repair_complete,6,13,10,3,0,0,0
1,2751.4739330517177,failure,12,12,10,2,1,0,1
1,2751.4739330517177,repair_start,12,12,10,2,1,1,0
1,2751.65424329187,repair_complete,12,13,10,3,0,0,0
1,2752.778231086686,failure,5,12,10,2,1,0,1
1,2752.778231086686,repair_start,5,12,10,2,1,1,0
1,2754.9640827410003,failure,7,11,10,1,2,1,1
1,2755.106201567895,repair_complete,5,12,10,2,1,0,1
1,2755.106201567895,repair_start,7,12,10,2,1,1,0
1,2755.147886606157,repair_complete,7,13,10,3,0,0,0
1,2770.0577426379486,failure,4,12,10,2,1,0,1
1,2770.0577426379486,repair_start,4,12,10,2,1,1,0
1,2770.9556551719793,repair_complete,4,13,10,3,0,0,0
1,2778.815590560008,failure,7,12,10,2,1,0,1
1,2778.815590560008,repair_start,7,12,10,2,1,1,0
1,2778.8205659019886,repair_complete,7,13,10,3,0,0,0
1,2782.481689852999,failure,13,12,10,2,1,0,1
1,2782.481689852999,repair_start,13,12,10,2,1,1,0
1,2783.9303948095953,repair_complete,13,13,10,3,0,0,0
1,2788.1294855605106,failure,12,12,10,2,1,0,1
1,2788.1294855605106,repair_start,12,12,10,2,1,1,0
1,2788.1322603338767,repair_complete,12,13,10,3,0,0,0
1,2790.5933870968975,failure,5,12,10,2,1,0,1
1,2790.5933870968975,repair_start,5,12,10,2,1,1,0
1,2790.9520439719126,repair_complete,5,13,10,3,0,0,0
1,2791.7741214914436,failure,3,12,10,2,1,0,1
1,2791.7741214914436,repair_start,3,12,10,2,1,1,0
1,2792.496571168986,repair_complete,3,13,10,3,0,0,0
1,2808.105481337499,failure,11,12,10,2,1,0,1
1,2808.105481337499,repair_start,11,12,10,2,1,1,0
1,2808.175685176796,repair_complete,11,13,10,3,0,0,0
1,2810.845581966776,failure,13,12,10,2,1,0,1
1,2810.845581966776,repair_start,13,12,10,2,1,1,0
1,2811.0081899461343,repair_complete,13,13,10,3,0,0,0
1,2820.3968695845447,failure,12,12,10,2,1,0,1
1,2820.3968695845447,repair_start,12,12,10,2,1,1,0
1,2823.2035095147894,repair_complete,12,13,10,3,0,0,0
1,2846.483983178796,failure,1,12,10,2,1,0,1
1,2846.483983178796,repair_start,1,12,10,2,1,1,0
1,2847.696799947318,repair_complete,1,13,10,3,0,0,0
1,2866.511710878427,failure,2,12,10,2,1,0,1
1,2866.511710878427,repair_start,2,12,10,2,1,1,0
1,2866.9846515750805,repair_complete,2,13,10,3,0,0,0
1,2871.464141196261,failure,3,12,10,2,1,0,1
1,2871.464141196261,repair_start,3,12,10,2,1,1,0
1,2872.160698588982,repair_complete,3,13,10,3,0,0,0
1,2876.7389970321433,failure,13,12,10,2,1,0,1
1,2876.7389970321433,repair_start,13,12,10,2,1,1,0
1,2877.4451429600604,repair_complete,13,13,10,3,0,0,0
1,2880.497445973029,failure,5,12,10,2,1,0,1
1,2880.497445973029,repair_start,5,12,10,2,1,1,0
1,2880.901085144278,failure,9,11,10,1,2,1,1
1,2881.3060495965838,repair_complete,5,12,10,2,1,0,1
1,2881.3060495965838,repair_start,9,12,10,2,1,1,0
1,2881.508866010608,repair_complete,9,13,10,3,0,0,0
1,2889.972008881188,failure,4,12,10,2,1,0,1
1,2889.972008881188,repair_start,4,12,10,2,1,1,0
1,2891.778995740277,repair_complete,4,13,10,3,0,0,0
1,2903.526193331754,failure,1,12,10,2,1,0,1
1,2903.526193331754,repair_start,1,12,10,2,1,1,0
1,2905.5310752577234,repair_complete,1,13,10,3,0,0,0
1,2913.973250829802,failure,2,12,10,2,1,0,1
1,2913.973250829802,repair_start,2,12,10,2,1,1,0
1,2914.769465155346,repair_complete,2,13,10,3,0,0,0
1,2919.140394649653,failure,8,12,10,2,1,0,1
1,2919.140394649653,repair_start,8,12,10,2,1,1,0
1,2919.5302782445788,repair_complete,8,13,10,3,0,0,0
1,2923.8132094915527,failure,13,12,10,2,1,0,1
1,2923.8132094915527,repair_start,13,12,10,2,1,1,0
1,2925.577111961396,repair_complete,13,13,10,3,0,0,0
1,2944.1285701032566,failure,3,12,10,2,1,0,1
1,2944.1285701032566,repair_start,3,12,10,2,1,1,0
1,2944.326801767626,repair_complete,3,13,10,3,0,0,0
1,2949.787305042849,failure,1,12,10,2,1,0,1
1,2949.787305042849,repair_start,1,12,10,2,1,1,0
1,2951.275385098433,repair_complete,1,13,10,3,0,0,0
1,2951.7525458167665,failure,5,12,10,2,1,0,1
1,2951.7525458167665,repair_start,5,12,10,2,1,1,0
1,2954.730856352904,repair_complete,5,13,10,3,0,0,0
1,2969.317351634056,failure,3,12,10,2,1,0,1
1,2969.317351634056,repair_start,3,12,10,2,1,1,0
1,2969.6689856885823,repair_complete,3,13,10,3,0,0,0
1,2982.181052636889,failure,9,12,10,2,1,0,1
1,2982.181052636889,repair_start,9,12,10,2,1,1,0
1,2982.372164690429,repair_complete,9,13,10,3,0,0,0
1,2988.3429553407336,failure,12,12,10,2,1,0,1
1,2988.3429553407336,repair_start,12,12,10,2,1,1,0
1,2988.564670415867,failure,5,11,10,1,2,1,1
1,2990.034238118637,repair_complete,12,12,10,2,1,0,1
1,2990.034238118637,repair_start,5,12,10,2,1,1,0
1,2991.532496174428,repair_complete,5,13,10,3,0,0,0
1,2992.3257702332385,failure,3,12,10,2,1,0,1
1,2992.3257702332385,repair_start,3,12,10,2,1,1,0
1,2993.2104196400815,repair_complete,3,13,10,3,0,0,0
1,3003.539524002374,failure,1,12,10,2,1,0,1
1,3003.539524002374,repair_start,1,12,10,2,1,1,0
1,3003.941005570707,repair_complete,1,13,10,3,0,0,0
1,3010.822573131821,failure,13,12,10,2,1,0,1
