family,N,I0,beta,c,gamma,T,seed,fixed,sigma,mu,birth_rate,vaccine_time,vaccine_fraction,peak_I,peak_time,S_T,E_T,I_T,R_T,R_fraction,ever_infected,new_infections,births,deaths,vaccinated,contacts,events,extinct,csv
scan,1000,10,0.07,10.0,0.15,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,504,9.936504430966314,10,0,12,978,0.978,990,980,0,0,0,82246,1958,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.15,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,471,11.063709641242438,7,0,12,981,0.981,993,983,0,0,0,91317,1964,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.15,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,441,10.350644890571798,14,0,9,977,0.977,986,976,0,0,0,97026,1953,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.15,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,429,11.609287834440112,15,0,17,968,0.968,985,975,0,0,0,97150,1943,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.15,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,461,9.981157697772602,12,0,8,980,0.98,988,978,0,0,0,85886,1958,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.15,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,463,9.716658740919902,13,0,5,982,0.982,987,977,0,0,0,79068,1959,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.15,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,471,10.22415626136737,9,0,14,977,0.977,991,981,0,0,0,79419,1958,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.15,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,484,9.4543391165427,9,0,8,983,0.983,991,981,0,0,0,75596,1964,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p15_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,261,14.334853908276372,92,0,6,902,0.902,908,898,0,0,0,157850,1800,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,303,12.255146407755342,87,0,4,909,0.909,913,903,0,0,0,129851,1812,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,294,12.632899327974119,70,0,2,928,0.928,930,920,0,0,0,124907,1848,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,291,12.770503775289868,71,0,5,924,0.924,929,919,0,0,0,127138,1843,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,261,10.096321581439755,83,0,2,915,0.915,917,907,0,0,0,124831,1822,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,287,10.983402747548018,63,0,4,933,0.933,937,927,0,0,0,115584,1860,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,281,10.740894860068826,90,0,3,907,0.907,910,900,0,0,0,129154,1807,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,305,10.008246876754999,76,0,0,924,0.924,924,914,0,0,0,113571,1838,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,283,9.612775949190326,73,0,2,925,0.925,927,917,0,0,0,115659,1842,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.25,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,320,8.64499779682379,61,0,0,939,0.939,939,929,0,0,0,99593,1868,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p25_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,117,17.342174637110592,267,0,5,728,0.728,733,723,0,0,0,228006,1451,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,124,14.271799565062919,297,0,6,697,0.697,703,693,0,0,0,215749,1390,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,139,13.244090644678712,266,0,6,728,0.728,734,724,0,0,0,199599,1452,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,135,9.020713388938145,331,0,1,668,0.668,669,659,0,0,0,201474,1327,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,89,20.249131901180313,345,0,10,645,0.645,655,645,0,0,0,260837,1290,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,140,16.65796828418401,290,0,4,706,0.706,710,700,0,0,0,215069,1406,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,114,10.362409694757664,323,0,1,676,0.676,677,667,0,0,0,205844,1343,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,201,12.20097230098704,226,0,0,774,0.774,774,764,0,0,0,166962,1538,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,114,14.730156781321847,249,0,1,750,0.75,751,741,0,0,0,197256,1491,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,10.0,0.4,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,132,9.050752683923717,296,0,0,704,0.704,704,694,0,0,0,191511,1398,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=10p0_gamma=0p4_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,574,9.246371390978476,1,0,14,985,0.985,999,989,0,0,0,100101,1974,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,593,7.012885381083303,2,0,4,994,0.994,998,988,0,0,0,79193,1982,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,584,6.576023946043348,0,0,8,992,0.992,1000,990,0,0,0,72470,1982,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,601,7.012059035190535,2,0,4,994,0.994,998,988,0,0,0,79998,1982,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,581,7.829537318667586,0,0,9,991,0.991,1000,990,0,0,0,87007,1981,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,590,7.017814685244086,2,0,4,994,0.994,998,988,0,0,0,76718,1982,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,576,8.014425238229757,1,0,11,988,0.988,999,989,0,0,0,83025,1977,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,625,7.245025720683323,0,0,9,991,0.991,1000,990,0,0,0,76689,1981,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,591,7.0978852491259525,0,0,9,991,0.991,1000,990,0,0,0,68934,1981,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.15,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,598,7.5652594680086045,0,0,3,997,0.997,1000,990,0,0,0,70006,1987,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p15_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,442,8.749764066192576,17,0,0,983,0.983,983,973,0,0,0,110364,1956,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,431,7.688847908459163,14,0,0,986,0.986,986,976,0,0,0,94075,1962,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,443,7.210316988463845,13,0,0,987,0.987,987,977,0,0,0,90577,1964,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,416,8.673753996106955,8,0,1,991,0.991,992,982,0,0,0,107442,1973,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,413,7.369639483824539,19,0,0,981,0.981,981,971,0,0,0,100789,1952,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,392,7.18618413752956,17,0,0,983,0.983,983,973,0,0,0,101656,1956,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,433,7.456688473756836,25,0,1,974,0.974,975,965,0,0,0,105763,1939,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,462,6.834013302761867,12,0,0,988,0.988,988,978,0,0,0,83627,1966,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,446,6.398810758935742,17,0,0,983,0.983,983,973,0,0,0,82421,1956,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.25,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,416,6.5726554062912115,28,0,2,970,0.97,972,962,0,0,0,93690,1932,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p25_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2001,false,Inf,0.0,0.0,-1.0,0.0,269,8.746333911388623,84,0,0,916,0.916,916,906,0,0,0,163888,1822,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2001_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2002,false,Inf,0.0,0.0,-1.0,0.0,265,8.571990577507396,85,0,0,915,0.915,915,905,0,0,0,147500,1820,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2002_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2003,false,Inf,0.0,0.0,-1.0,0.0,261,8.096088726197882,104,0,1,895,0.895,896,886,0,0,0,160802,1781,false,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2003_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2004,false,Inf,0.0,0.0,-1.0,0.0,302,8.855997173407635,97,0,0,903,0.903,903,893,0,0,0,146280,1796,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2004_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2005,false,Inf,0.0,0.0,-1.0,0.0,229,8.607109472947416,89,0,0,911,0.911,911,901,0,0,0,162261,1812,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2005_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2006,false,Inf,0.0,0.0,-1.0,0.0,267,7.498812754820661,79,0,0,921,0.921,921,911,0,0,0,144666,1832,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2006_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2007,false,Inf,0.0,0.0,-1.0,0.0,244,9.631805644601739,104,0,0,896,0.896,896,886,0,0,0,169072,1782,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2007_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2008,false,Inf,0.0,0.0,-1.0,0.0,294,8.068608619628154,79,0,0,921,0.921,921,911,0,0,0,137526,1832,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2008_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2009,false,Inf,0.0,0.0,-1.0,0.0,288,6.73327360248975,90,0,0,910,0.91,910,900,0,0,0,139432,1810,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2009_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
scan,1000,10,0.07,15.0,0.4,40.0,2010,false,Inf,0.0,0.0,-1.0,0.0,299,7.535373919662701,95,0,0,905,0.905,905,895,0,0,0,136706,1800,true,data/sims/scan_N=1000_I0=10_beta=0p07_c=15p0_gamma=0p4_T=40p0_seed=2010_fixed=false_sigma=Inf_mu=0p0_br=0p0_vt=m1p0_vf=0p0.csv
