time,prey,predator,invariant
117.5,25.60795546115342,10.066140207911475,-0.7463862939652808
117.6,25.350939560871055,10.02073429353927,-0.7463862939651753
117.7,25.09884131728818,9.972994156804331,-0.7463862939671478
117.8,24.851679014758666,9.923004057180595,-0.7463862939625636
117.9,24.609464618853174,9.870848949802154,-0.7463862939697155
118.0,24.372204102737815,9.816614274924465,-0.7463862939619613
118.1,24.13989779205353,9.760385743644969,-0.7463862939706456
118.2,23.912540678239715,9.702249149971882,-0.7463862939624987
118.3,23.690122758116477,9.642290174395134,-0.7463862939707707
118.4,23.472629334409067,9.58059421638881,-0.7463862939628981
118.5,23.260041342479205,9.517246218738665,-0.7463862939712382
118.6,23.052335635851314,9.452330520050868,-0.7463862939624215
118.7,22.849485297649913,9.385930699742692,-0.74638629397258
118.8,22.651459906063582,9.318129451580884,-0.7463862939608679
118.9,22.458225831695085,9.249008447625767,-0.7463862939736783
119.0,22.26974647773767,9.178648233495087,-0.7463862939598812
119.1,22.085982563176348,9.107128110520152,-0.7463862939707088
119.2,21.906892339680144,9.03452605003194,-0.7463862939633469
119.3,21.732431850283678,8.960918597033718,-0.7463862939655426
119.4,21.562555136907548,8.88638079692021,-0.7463862939688516
119.5,21.39721445993464,8.810986124013985,-0.7463862939634869
119.6,21.236360504993616,8.734806417895527,-0.7463862939708916
119.7,21.0799425638045,8.657911833552918,-0.7463862939618815
119.8,20.927908733601136,8.580370790152697,-0.7463862939694117
119.9,20.780206069333186,8.502249936850664,-0.7463862939629464
120.0,20.636780765815107,8.423614116487904,-0.7463862939669539
120.1,20.497578293583935,8.344526342473797,-0.746386293964763
120.2,20.362543554924862,8.2650477777655,-0.7463862939654038
120.3,20.23162101028257,8.185237721082949,-0.7463862939660153
120.4,20.10475480765358,8.105153598822644,-0.7463862939650769
120.5,19.981888899105446,8.02485096060305,-0.746386293966479
120.6,19.86296714821597,7.944383481231593,-0.7463862939647978
120.7,19.747933434407862,7.863802965416165,-0.7463862939664112
120.8,19.636731742327584,7.783159357543801,-0.7463862939647049
120.9,19.529306253525608,7.702500754849283,-0.7463862939661099
121.0,19.425601420631427,7.621873423364713,-0.7463862939647896
121.1,19.32556204626352,7.541321818502821,-0.746386293965766
121.2,19.229133344543694,7.460888605998223,-0.7463862939649422
121.3,19.136261007546263,7.3806146886557285,-0.7463862939654653
121.4,19.046891256111728,7.300539231409073,-0.7463862939650934
121.5,18.960970894647946,7.220699692971464,-0.7463862939652323
121.6,18.87844735268419,7.1411318542792275,-0.7463862939652157
121.7,18.79926872912814,7.061869853892862,-0.7463862939650634
121.8,18.723383825685616,6.982946219155487,-0.7463862939653041
121.9,18.650742181766958,6.904391904344455,-0.7463862939649473
122.0,18.581294100725074,6.8262363239189146,-0.7463862939653612
122.1,18.514990676576424,6.748507392568251,-0.7463862939648733
122.2,18.4517838139099,6.671231559975655,-0.7463862939653918
122.3,18.391626247506107,6.594433852033622,-0.7463862939648338
122.4,18.334471556697324,6.518137906616888,-0.7463862939653978
122.5,18.28027417887136,6.44236601533427,-0.7463862939648249
122.6,18.228989418996157,6.367139159882046,-0.7463862939653805
122.7,18.180573457899712,6.2924770537787715,-0.7463862939648442
122.8,18.134983357603414,6.218398178954449,-0.7463862939653374
122.9,18.092177065184387,6.1449198269747205,-0.7463862939648899
123.0,18.052113414487522,6.072058135606294,-0.7463862939652663
123.1,18.014752126303325,5.999828129086175,-0.7463862939649549
123.2,17.98005380695204,5.928243754480482,-0.7463862939651648
123.3,17.94797994544533,5.857317920606262,-0.7463862939650228
123.4,17.91849290936433,5.78706253405055,-0.7463862939650339
123.5,17.89155593960675,5.7174885364329695,-0.7463862939650541
123.6,17.86713314393111,5.648605939940052,-0.7463862939648821
123.7,17.845189489807776,5.5804238627394245,-0.7463862939651065
123.8,17.825690795959762,5.512950563917787,-0.7463862939647304
123.9,17.808603723788853,5.446193476790634,-0.746386293965213
124.0,17.793895767165502,5.380159243326903,-0.7463862939646142
124.1,17.781535242874266,5.314853745040825,-0.7463862939653177
124.2,17.77149127886997,5.250282136965992,-0.7463862939645801
124.3,17.763733804068664,5.18644887607689,-0.7463862939653542
124.4,17.758233535382686,5.123357754534413,-0.7463862939646684
124.5,17.754961966950283,5.061011926051252,-0.7463862939652728
124.6,17.75389135645605,4.999413937695478,-0.746386293964872
124.7,17.754994713613534,4.938565755055479,-0.7463862939650744
124.8,17.7582457864489,4.878468791615341,-0.7463862939650587
124.9,17.763619048726568,4.819123933641525,-0.7463862939648326
125.0,17.77108968676819,4.760531566421158,-0.7463862939651391
125.1,17.780633585714416,4.702691599320859,-0.7463862939646797
125.2,17.79222731710663,4.645603488749709,-0.7463862939652305
125.3,17.805848124142404,4.589266263392043,-0.7463862939647387
125.4,17.82147390997294,4.533678544161426,-0.7463862939651438
125.5,17.839083222545355,4.47883856887852,-0.7463862939649792
125.6,17.858655242760186,4.424744210772796,-0.7463862939649215
125.7,17.880169770241412,4.371393000672096,-0.7463862939650907
125.8,17.90360721028561,4.318782145900862,-0.7463862939647736
125.9,17.92894856131593,4.266908548913302,-0.7463862939651307
126.0,17.95617540046461,4.2157688270995175,-0.7463862939648703
126.1,17.985269872520924,4.165359328081722,-0.7463862939650022
126.2,18.01621467518441,4.11567614930323,-0.7463862939650686
126.3,18.04899304776496,4.066715152352829,-0.7463862939648639
126.4,18.08358875825515,4.018471979618511,-0.7463862939650668
126.5,18.119986090136184,3.9709420699813354,-0.7463862939649228
126.6,18.158169831820206,3.9241206716834043,-0.7463862939649585
126.7,18.19812526246186,3.878002858667938,-0.7463862939650674
126.8,18.239838141753488,3.8325835419341656,-0.7463862939649186
126.9,18.283294697543766,3.7878574834579593,-0.7463862939649945
127.0,18.328481613400506,3.743819309122151,-0.7463862939650269
