time,black,white,temperature,luminosity,albedo
446,0,900,30.164747161539168,1.9999999999999787,0.75
447,0,900,30.13615764665632,1.9999999999999787,0.75
448,0,900,30.120591922071892,1.9999999999999787,0.75
449,0,900,30.11107685450643,1.9999999999999787,0.75
450,0,900,30.104993707507656,1.9999999999999787,0.75
451,0,900,30.101036170536442,1.9999999999999787,0.75
452,0,900,30.09844171058467,1.9999999999999787,0.75
453,0,900,30.09673410624589,1.9999999999999787,0.75
454,0,900,30.09560753780076,1.9999999999999787,0.75
455,0,900,30.094863122543206,1.9999999999999787,0.75
456,0,900,30.094370669036184,1.9999999999999787,0.75
457,0,900,30.094044618413754,1.9999999999999787,0.75
458,0,900,30.09382859913145,1.9999999999999787,0.75
459,0,900,30.093685403420782,1.9999999999999787,0.75
460,0,900,30.093590440162217,1.9999999999999787,0.75
461,0,900,30.093527440523648,1.9999999999999787,0.75
462,0,900,30.093485633090456,1.9999999999999787,0.75
463,0,900,30.093457881786975,1.9999999999999787,0.75
464,0,900,30.09343945655303,1.9999999999999787,0.75
465,0,900,30.09342722080398,1.9999999999999787,0.75
466,0,900,30.093419093876175,1.9999999999999787,0.75
467,0,900,30.09341369513418,1.9999999999999787,0.75
468,0,900,30.09341010820817,1.9999999999999787,0.75
469,0,900,30.09340772473472,1.9999999999999787,0.75
470,0,900,30.09340614074825,1.9999999999999787,0.75
471,0,900,30.09340508795832,1.9999999999999787,0.75
472,0,900,30.093404388152546,1.9999999999999787,0.75
473,0,900,30.093403922935476,1.9999999999999787,0.75
474,0,900,30.093403613640124,1.9999999999999787,0.75
475,0,900,30.093403407990344,1.9999999999999787,0.75
476,0,900,30.093403271243268,1.9999999999999787,0.75
477,0,900,30.093403180306236,1.9999999999999787,0.75
478,0,900,30.118120549653028,1.9999999999999787,0.75
479,0,900,30.10886317935514,1.9999999999999787,0.75
480,0,900,30.10347573864512,1.9999999999999787,0.75
481,0,900,30.181006320866796,1.9999999999999787,0.75
482,0,900,30.198471482574643,1.9999999999999787,0.75
483,0,900,30.2805546415872,1.9999999999999787,0.75
484,0,900,30.235158532594255,1.9999999999999787,0.75
485,0,900,30.18532388017755,1.9999999999999787,0.75
486,0,900,30.18219630006576,1.9999999999999787,0.75
487,0,900,30.148179135584833,1.9999999999999787,0.75
488,0,900,30.12867635678006,1.9999999999999787,0.75
489,0,900,30.11646985492485,1.9999999999999787,0.75
490,0,900,30.10858106821467,1.9999999999999787,0.75
491,0,900,30.10342011195751,1.9999999999999787,0.75
492,0,900,30.10002552689102,1.9999999999999787,0.75
493,0,900,30.097786383955306,1.9999999999999787,0.75
494,0,900,30.09630677681481,1.9999999999999787,0.75
495,0,900,30.12240903075155,1.9999999999999787,0.75
496,0,900,30.110193707720637,1.9999999999999787,0.75
497,0,900,30.103858988074293,1.9999999999999787,0.75
498,0,900,30.100117465127564,1.9999999999999787,0.75
499,0,900,30.097774052288862,1.9999999999999787,0.75
500,0,900,30.096267826890777,1.9999999999999787,0.75
501,0,900,30.095287757847025,1.9974999999999787,0.75
502,0,900,30.064727290440125,1.9949999999999788,0.75
503,0,900,30.01429596802528,1.9924999999999788,0.75
504,0,900,29.950561356152292,1.989999999999979,0.75
505,0,900,29.877921248205972,1.987499999999979,0.75
506,0,900,29.799310617327276,1.984999999999979,0.75
507,0,900,29.743766849174406,1.982499999999979,0.75
508,0,900,29.64686364244919,1.979999999999979,0.75
509,0,900,29.553778963415095,1.9774999999999792,0.75
510,0,900,29.461877088896234,1.9749999999999792,0.75
511,0,900,29.370396384062804,1.9724999999999793,0.75
512,0,900,29.279064211572205,1.9699999999999793,0.75
513,0,900,29.187761254648215,1.9674999999999794,0.75
